"w-100 href","ld_Fc","absolute src","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 4","br-100 src 4","f6","f2","f6 2","ld_Fc 2","di","normal","sans-serif","ld_Fc 3","ff-text-wrapper","b"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20/1751506709?classType=VARIANT","Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20 $19.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-High-Rise-Skinny-Jeans-Available-in-27-29-Inseams-Sizes-2-20_82e55731-b5c2-4098-bacd-0aa399b6fcf9.942c24d333a4aba115d3155490d835e0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","Time and Tru","Women's High Rise Skinny Jeans, 29"" Inseam for Regular, Sizes 2-20","2471","4.6 out of 5 Stars. 2471 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/LEVI-WESTERN-FLARE/16666770735?classType=VARIANT","Western Flare Jean, Sizes 0-16 $27.98","https://i5.walmartimages.com/seo/LEVI-WESTERN-FLARE_06de4f4d-0044-4429-807d-029f77571853.529e1085951d019018f829cd4351f7ff.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/LEVI-WESTERN-FLARE/16696710459?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9b3f33f2-960b-40fc-b480-030d302884c0.8f167a8d5542f8d1c0cda88bfe6624c9.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/LEVI-WESTERN-FLARE/16612116708?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/f5a05017-f9ad-4ce7-925a-3530c84ad512.ce73d297e6f80270781bcfb644a74e82.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","27","98","current price $27.98","Levi Strauss Signature","Western Flare Jean, Sizes 0-16","9","3.7 out of 5 Stars. 9 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/NB-DESTRUCTED-DENIM/16178110721?classType=VARIANT","Distressed Denim Jeans, 30'' Inseam, Women’s $18.98","https://i5.walmartimages.com/seo/NB-DESTRUCTED-DENIM_676fd792-d0fe-4e75-959a-05c218a13d20.a42c68a4fcd3c43c77b9d00c94aaadf1.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","18","98","current price $18.98","No Boundaries","Distressed Denim Jeans, 30'' Inseam, Women’s","","","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans-Sizes-2-16/5398399495?classType=VARIANT","Women's Shaping Perfect Pull On Straight Jeans, Sizes 2-16 $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans-Sizes-2-16_49e66e49-d616-4a48-b16b-aff949bcd1db.815e4c0231605042dd5d223a7bc09c8c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Perfect-Pull-On-Straight-Jean/5398399495?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/13ee8537-fe06-4349-a7a2-4d8e59c8bfa5.a7c1ee08d7eb0dc296ec2ea69711684f.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Perfect-Pull-On-Straight-Jean/5391684183?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2ff869a0-abe7-474a-b64e-2b69b4789e99.3e6777933b85199270ec4caa97ff9ab5.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Perfect-Pull-On-Straight-Jean/5534812938?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2e5f5704-655f-4540-8e39-a8cf132b66cf.6d3d8ac3804af6d6a6fc864d8b702470.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's Shaping Perfect Pull On Straight Jeans, Sizes 2-16","587","4.5 out of 5 Stars. 587 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20/11684204837?classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28 $24.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-Sizes-0-20_5ed4596b-0fa7-4220-9465-ddb4e80cf855.0f3aeaa77cd0192f5fcee1e71a384142.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-32-5-Inseam-Sizes-0-32/11705810704?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5bccc039-2ea0-4200-b5b5-71c7848912eb.5148da1efb73be106a0cf6e3626324e7.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Melisa-Flare-High-Rise-Pull-On-Jeans-32-5-Inseam-Sizes-0-43/11684204837?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/256947ac-996e-4765-a035-0717c78ecd9c.3b578ff1761dbea749403fc469e8e475.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Melisa-Flare-High-Rise-Pull-On-Jeans-34-5-Inseam-Sizes-14W-28W/15437022798?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/41a7cb38-ae3a-4fa0-aca6-b3b5a13a9114.efc7fca6e4a70ecb52eae63bdb4d82df.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Melisa Flare High Rise Pull On Jeans, 30.5"", 32.5"" and 34.5"" Inseams, Sizes 0-28","1267","4.2 out of 5 Stars. 1267 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Mom-Jean-27-Inseam-Sizes-0-20/15214368080?classType=VARIANT","Women's High Rise Mom Jeans, 27"" Inseam, Sizes 0-20 $10.79","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-High-Rise-Mom-Jean-27-Inseam-Sizes-0-20_350bbe44-7423-4e9b-87c0-aee70228a3a0.224d5adaf43f68b0e22c83fc6440ef44.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","10","79","current price $10.79","Time and Tru","Women's High Rise Mom Jeans, 27"" Inseam, Sizes 0-20","600","4.4 out of 5 Stars. 600 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Heritage-Original-Slim-Jeans-Sizes-0-14/14019066813?classType=VARIANT","Women's Heritage Original Slim Jeans, Sizes 0-14 $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Heritage-Original-Slim-Jeans-Sizes-0-14_7fd7f331-fc07-476b-9626-29b6618413d5.ec30dd8c2928fdebe65f5f173f5d5a37.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Heritage-Original-Slim-Jeans-Sizes-0-14/14059913970?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/054e0ddb-6fa3-43db-8c48-557788d55d53.9d7594ee63190fd72c751ca9d3796c46.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Heritage-Original-Slim-Jeans-Sizes-0-14/14059863342?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/6c9811ac-a7ed-4c92-85fc-b53a467db928.b07dc479f68189eacc48bbe7ae1acff1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's Heritage Original Slim Jeans, Sizes 0-14","164","4.2 out of 5 Stars. 164 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Vintage-Relaxed-Bootcut-Sizes-0-14/15158653102?classType=VARIANT","Women's and Women's Plus Vintage Relaxed Bootcut Jeans, Sizes 0-26 $27.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Vintage-Relaxed-Bootcut-Sizes-0-14_22664fb0-4e0f-4c1d-a553-dbdb39eb2cd3.0040ace211670b211f9831dabfb359e4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/LEVI-RELAXED-BOOT/15158653102?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3087cee5-f37f-45fd-9da1-97f3f7a7c3bb.9e90480f6682971420a913d3a1c33f74.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/LEVI-RELAXED-BOOT/15193415314?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/393f764d-05b9-496e-ba89-c846dc92f974.93a49d228e8e46935e30dda71f251898.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","27","98","current price $27.98","Levi Strauss Signature","Women's and Women's Plus Vintage Relaxed Bootcut Jeans, Sizes 0-26","207","4.2 out of 5 Stars. 207 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15504610579?classType=VARIANT","Sofia by Sofia Vergara Women's and Women's Plus Trouser Flare High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseam, Sizes 0-28W $24.00","https://i5.walmartimages.com/seo/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W_0926b566-f12a-4b5b-89f0-bdf5f21d596e.99f729074a1b0efccfb152eb0c75e170.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15504610579?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b59130f0-46e3-45dd-875f-430ff7d33c65.ca7b9b27427600d49fba4e546a200ecd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Sofia-Jeans-Women-s-Plus-Size-Trouser-Flare-High-Rise-Jeans-30-5-Inseam-Sizes-14W-28W/15433816512?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/f86d04c1-c22b-47c1-a38b-7533ee81ab5f.c09c16029a5cafb5342e69de7ac8895c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","24","00","current price $24.00","Sofia Vergara","Sofia by Sofia Vergara Women's and Women's Plus Trouser Flare High Rise Jeans, 30.5"", 32.5"" and 34.5"" Inseam, Sizes 0-28W","758","4.3 out of 5 Stars. 758 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Skinny-Jegging-28-Inseam-Sizes-0X-4X/17600504826?classType=VARIANT&athbdg=L1600","Best seller Women's Plus Size Pull On High Rise Skinny Jeggings, 28"" Inseam, Sizes 0X-4X $19.98","https://i5.walmartimages.com/seo/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Skinny-Jegging-28-Inseam-Sizes-0X-4X_5f5d94a6-4f0f-4c3e-a7c3-6fabf0acdeb0.76209fe7bba95a10303be9d078394c7f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Skinny-Jegging-28-Inseam-Sizes-0X-4X/17617310633?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3164bfd7-a4f4-4fa2-b596-0c930596c170.3b43a02d37b2b289fa3ddcf9c3636b1c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Skinny-Jegging-28-Inseam-Sizes-0X-4X/17601215207?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3569f25e-b671-4c8d-97f3-bfe7e9f17cdf.627425cbdb97a46c21ecc23903bc4678.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Pull-On-High-Rise-Skinny-Jegging-28-Inseam-Sizes-0X-4X/17617510800?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3f928873-f788-45f7-8701-ad11a445535e.fce3a82ec5ead25c773e5451d8c1b36e.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","19","98","current price $19.98","Terra & Sky","Women's Plus Size Pull On High Rise Skinny Jeggings, 28"" Inseam, Sizes 0X-4X","54","4.5 out of 5 Stars. 54 reviews","Pickup","today"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Vintage-Belted-Wide-Leg-Inseam-30-5-Sizes-2-26/16316569458?classType=VARIANT","Vintage Belted Wide Leg, Sizes 0-14 $27.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Vintage-Belted-Wide-Leg-Inseam-30-5-Sizes-2-26_1f4c1fbc-49ce-4c67-945a-6037f5aa1cfe.22da590f70735fcb769273e3294f34e8.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Vintage-Belted-Wide-Leg-Inseam-30-5-Sizes-2-26/16360652806?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/8727714a-65c6-4d91-b9e3-b18ef7d10a4c.3244539d42ce346a0abd0cc91e6d1880.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Vintage-Belted-Wide-Leg-Inseam-30-5-Sizes-2-26/16316519593?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/eb0b67dc-6b39-498b-8aac-795569f41bde.d51e097ecbbc5c1f0061f0ad78045321.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Vintage-Belted-Wide-Leg-Inseam-30-5-Sizes-2-26/16349503989?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/198d452e-9c95-49eb-a269-1bb904910725.4e1ef0f5882226d36a2ff838923091d9.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","27","98","current price $27.98","Levi Strauss Signature","Vintage Belted Wide Leg, Sizes 0-14","241","4.5 out of 5 Stars. 241 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Heritage-Loose-Straight-Trouser-Jeans-Sizes-0-28/5512318904?classType=VARIANT","Women's and Women's Plus Heritage Loose Straight Trouser Jeans, Sizes 0-20 Plus $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Heritage-Loose-Straight-Trouser-Jeans-Sizes-0-28_fb88fba7-49ab-4cf5-b074-114651a7620e.7b2441a21542e4b13539be851689e5e5.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-and-Women-s-Plus-Heritage-Loose-Straight-Trouser-Pant/5510920877?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/34d6b461-7888-4b52-b415-bc9d310992e2.e284af9a679689985d0f416ac94552fb.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Heritage-Loose-Straight-Trouser-Jeans/5510920878?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/900e141b-1b64-4ec9-a038-40abc70bbbdd.696d202a36cee9018ed1a8fb95b4d2f8.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's and Women's Plus Heritage Loose Straight Trouser Jeans, Sizes 0-20 Plus","752","4.3 out of 5 Stars. 752 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-5-Mid-Rise-Cuffed-Short-Sizes-2-10/14053517437?classType=VARIANT","Women 5"" Mid Rise Cuffed Short, Sizes 0-16 $19.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-5-Mid-Rise-Cuffed-Short-Sizes-2-10_aa83983d-8642-494e-b93c-0cd663a5f425.63118e770c9abfbcfd17818117d916fe.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","98","current price $19.98","Levi Strauss Signature","Women 5"" Mid Rise Cuffed Short, Sizes 0-16","600","4.6 out of 5 Stars. 600 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/HR-FULL-LNTH-WL-JN/16430663840?classType=VARIANT","Women's High Rise Full Length Wide Leg Jeans, 30"" Inseam, Sizes 0-26W $27.00","https://i5.walmartimages.com/seo/HR-FULL-LNTH-WL-JN_3f9255bc-4db8-454c-b008-afbfb66f7169.4cb680b26ec914eb126c42ed37c984bc.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/HR-FULL-LNTH-WL-JN/16357566023?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5669f8b3-57a6-4ab0-9512-e74f2eed90ee.02725e92f9da575910586a9f85d78f9a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/HR-FULL-LNTH-WL-JN/16418412861?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/bce588b5-185c-4e9b-986d-15d3bd1daa75.d7457d836518f26ef72e05a53912ac98.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","27","00","current price $27.00","Free Assembly","Women's High Rise Full Length Wide Leg Jeans, 30"" Inseam, Sizes 0-26W","359","3.8 out of 5 Stars. 359 reviews","Shipping arrives","tomorrow"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-0-22/18029713821?classType=VARIANT","Women's Relaxed Boyfriend Jeans, 26"" Inseam, Sizes 0-22 $21.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-0-22_e5c9b90d-5ffb-42a7-b77d-dec8e81a43db.b9622078609f7a7cde9407a286934140.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-0-22/18039268289?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3a02d164-9c2a-4219-b634-1a05f6a57daa.b430408ec2de60f15aaa427416f8899a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-0-22/18029713821?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/7d9ea61b-ccf0-4f60-89ff-c4c964e77e29.79c4476044f455da6f91cf0d1736621c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Relaxed-Boyfriend-Jean-26-Inseam-Sizes-0-22/17994619126?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/6531f1b2-f0b1-4073-856b-95ae80b321a3.c79a900a1516967c6b3c10f875010d20.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","21","98","current price $21.98","Time and Tru","Women's Relaxed Boyfriend Jeans, 26"" Inseam, Sizes 0-22","","","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Skinny-Jeans-Sizes-2-16/5535505855?classType=VARIANT","Women's Shaping Perfect Pull On Skinny Jeans, Sizes 2-16 $26.98","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Skinny-Jeans-Sizes-2-16_27a03b52-4670-4fc4-95dc-088f7b61501c.67ba4ba7f336fa6303c90ab0258e06b6.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Shaping-Perfect-Pull-On-Skinny-Jeans/5533820141?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/27f56193-cf82-4361-9506-1d1e20522aaf.d2140e88f3cf710d0f335d5d675754ad.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Perfect-Pull-On-Skinny-Jean/5534812766?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/dd194981-4171-464d-afff-765a3c3ab2e9.1bbefc78d991fdb5f850042424d83b04.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-Strauss-Signature-Shaping-Perfect-Pull-On-Skinny-Jeans/5404629428?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/17d40b29-04fb-4dd4-b6e5-f6f350412278.5bf3f861748474413443bfe70d558697.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","26","98","current price $26.98","Levi Strauss Signature","Women's Shaping Perfect Pull On Skinny Jeans, Sizes 2-16","1085","4.4 out of 5 Stars. 1085 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Straight-Jeans-Sizes-16W-28W/17955112271?classType=VARIANT","Women's Plus High Rise Straight Jeans, Sizes 16W-28W $23.98","https://i5.walmartimages.com/seo/Terra-Sky-Women-s-Plus-Size-Straight-Jeans-Sizes-16W-28W_f75081dd-f953-445b-9094-ceb861c83d28.6c6168179e208fc01ea1aec0f90ddd21.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Straight-Jeans-Sizes-16W-28W/17927071018?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1382243b-7b6d-4d19-8a57-fbad62ef8245.ef9fbf4d444045df0b55e61e77b3298b.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Straight-Jeans-Sizes-16W-28W/17983314486?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/11918e5a-925c-4445-bdef-5229a9585c3e.b3b8fe0bc79b67b6603781beb8eb8c32.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-Straight-Jeans-Sizes-16W-28W/17954962138?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/e3b4604a-b1b6-432b-aed6-3c5c0c53cbdc.a2c568c7395b157cf10fc1d06651b493.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","23","98","current price $23.98","Terra & Sky","Women's Plus High Rise Straight Jeans, Sizes 16W-28W","21","4.1 out of 5 Stars. 21 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/MR-STR-EYELET-JEAN/18089955350?classType=VARIANT","Women's and Women's Plus Embroidered Eyelet Cropped Jeans, 28"" Inseam, Sizes 0-26 Plus $29.00","https://i5.walmartimages.com/seo/MR-STR-EYELET-JEAN_914fc119-ebe9-40e5-b27c-8fafd4484ab0.09c32ab0c61c277757c2585f0fd93ca9.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","29","00","current price $29.00","Free Assembly","Women's and Women's Plus Embroidered Eyelet Cropped Jeans, 28"" Inseam, Sizes 0-26 Plus","417","4.4 out of 5 Stars. 417 reviews","Pickup","today"
"https://www.walmart.com/ip/TS-CORE-STRAIGHT-JEA/15962410454?classType=VARIANT","Women's Plus Size Straight High Rise Jeans, Sizes 16W-26W $16.79 Was $24.98","https://i5.walmartimages.com/seo/TS-CORE-STRAIGHT-JEA_3c305b06-22d7-4eee-887a-db64fe3b2190.402994aa65ccb456044bc09ff362f987.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/TS-CORE-STRAIGHT-JEA/15962410454?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b60d4030-8643-4b01-bbdc-95dce8dcb6de.5e60f2039e7311fb476163a5f4842134.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/TS-CORE-STRAIGHT-JEA/15887172049?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/e393a4c6-4293-4167-a849-379eac81cc9a.9af0783a8f8441440a968b5366d44b0c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/TS-CORE-STRAIGHT-JEA/15887122246?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b52e563e-5243-4bdb-a78c-7c936cbda622.b46bb4b998097e57cb3efcb7d3f3b8de.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","16","79","current price Now $16.79, Was $24.98","Terra & Sky","Women's Plus Size Straight High Rise Jeans, Sizes 16W-26W","2565","4.4 out of 5 Stars. 2565 reviews","Shipping arrives","today"
