"w-100 href","ld_Fc","absolute src","f6","ld_Fc 2","f6 2","f2","f6 3","ld_Fc 3","di","normal","sans-serif","ld_Fc 4","ff-text-wrapper","b","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 3","br-100 src 3","sans-serif 2"
"https://www.walmart.com/ip/Wrangler-Women-s-Retro-Bailey-High-Rise-Bootcut-Jean/6641510423?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Retro Bailey High Rise Bootcut Jean $43.62","https://i5.walmartimages.com/seo/Wrangler-Women-s-Retro-Bailey-High-Rise-Bootcut-Jean_384cfb75-cb9c-4481-a306-6896303672b9.9163d7660a5aa97fc5df3fd522543bef.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","43","62","current price $43.62","Wrangler","® Women's Retro Bailey High Rise Bootcut Jean","112","4 out of 5 Stars. 112 reviews","Free shipping, arrives","Fri, May 1","","","","","","",""
"https://www.walmart.com/ip/Wrangler-Women-s-Retro-Bailey-High-Rise-Bootcut-Jean/15132955535?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Retro Bailey High Rise Bootcut Jean $43.62 Was $50.00","https://i5.walmartimages.com/seo/Wrangler-Women-s-Retro-Bailey-High-Rise-Bootcut-Jean_02295341-7ff3-4ee6-9f7d-518f06502586.91f5b177499ad3aad75b4acb14c02b3c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","43","62","current price Now $43.62, Was $50.00","Wrangler","® Women's Retro Bailey High Rise Bootcut Jean","38","4 out of 5 Stars. 38 reviews","Free shipping, arrives","Fri, May 1","","","","","","",""
"https://www.walmart.com/ip/Sexy-One-Glove-Billie-Jean/537847267?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Sexy One Glove Billie Jean $43.07","https://i5.walmartimages.com/seo/Sexy-One-Glove-Billie-Jean_62c176ca-9853-44f6-9e8b-c7d2a0d6f61a.41cb6a55e03730007c5ebae9a8709586.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","2 sizes","Available in additional 2 sizes","$","43","07","current price $43.07","Music Legs","Sexy One Glove Billie Jean","","","Free shipping, arrives","Thu, Apr 30","","","","","","",""
"https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Super-Stretch-Denim/55630882?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Size Super Stretch Denim $42.44","https://i5.walmartimages.com/seo/White-Mark-Women-s-Plus-Size-Super-Stretch-Denim_0e4616b1-0d81-4386-bc35-44eb6677d995_1.7ccdfbe13b75168780c1d0dd82858ad8.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","6 sizes","Available in additional 6 sizes","$","42","44","current price $42.44","White Mark","Women's Plus Size Super Stretch Denim","11","3.3 out of 5 Stars. 11 reviews","Free shipping, arrives","Thu, Apr 30","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Plus-Flex-Motion-Straight-Leg-Jean-Available-in-Regular-Long-Short-Inseams/5093387351?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Flex Motion Straight Leg Jean, Available in Regular, Long, Short Inseams $41.90","https://i5.walmartimages.com/seo/Lee-Women-s-Plus-Flex-Motion-Straight-Leg-Jean-Available-in-Regular-Long-Short-Inseams_5014b88a-ea59-4cb3-b4f3-eb63af4617fb.e1a201407114cb1fccf69b2773f85c7d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","41","90","current price $41.90","Lee","Women's Plus Flex Motion Straight Leg Jean, Available in Regular, Long, Short Inseams","2386","4.2 out of 5 Stars. 2386 reviews","Free shipping, arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Bootcut-Jean/2001782640?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Plus Ultra Lux Comfort with Flex Motion Bootcut Jean $39.90","https://i5.walmartimages.com/seo/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Bootcut-Jean_dbc719db-231c-40dc-8102-0645aa19021e.4dfc80c03823ddfd40f5798b107391cc.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","90","current price $39.90","Lee","® Women's Plus Ultra Lux Comfort with Flex Motion Bootcut Jean","2459","4.2 out of 5 Stars. 2459 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Bootcut-Jean/2983547545?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/1154c3a7-84cb-4aff-81c3-eeda35e48ff8.264c076dc1dad8bfd08a9fc4c4e2e4e0.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Plus-Size-Lee-Ultra-Lux-Comfort-with-Flex-Motion-Bootcut-Jeans-Color-Paradise-Dream-Size-24W-AV-REG/5091897560?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/49f41914-bc40-4874-a48a-ac510f57a9b4.63c0f16f325a610e28b0db081c4b02b1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Bootcut-Jean/3778357729?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/20846c29-2806-4edf-b8e2-5f136c5fdf49.e808e53eb1c2ed13b0fc5509a8ee14a3.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean/2493502193?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Plus Ultra Lux Comfort with Flex Motion Straight Leg Jean $39.90","https://i5.walmartimages.com/seo/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean_fc1e4135-2ab4-4d2a-836a-77ff2680aca8.4d71330ed3ba51a59d95458d26be3464.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","90","current price $39.90","Lee","® Women's Plus Ultra Lux Comfort with Flex Motion Straight Leg Jean","2418","4.2 out of 5 Stars. 2418 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean/3280572323?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/7b86014f-70ad-4ebb-a865-6a04a4534177.aaee2f497362973843257ac7e32c8b21.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean/3070179951?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/acdde4c2-2759-4fe2-bd43-0efd54a7c88f.550fcf4d8da0115db823c2db150430d8.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Straight-Leg-Jean/3375258001?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/78fbcbed-5446-43d6-9c9c-c7a4539d5988.7fe517e4d354f9009d24eb13ea44097c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/2951495392?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Plus Ultra Lux Comfort with Flex Motion Skinny Leg Jean $39.90","https://i5.walmartimages.com/seo/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean_d12aec26-aea5-4c53-8139-90e1d7496e33.ac6131e783105a4027950230ea92145a.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","90","current price $39.90","Lee","® Women's Plus Ultra Lux Comfort with Flex Motion Skinny Leg Jean","32","4.7 out of 5 Stars. 32 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/2497257514?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/6fb5ec09-56f8-4594-979e-bd83d979639c.a25d96f06e97bf89a7cdea95159f58c1.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Ultra-Lux-Comfort-with-Flex-Motion-Skinny-Leg-Jean/1414789406?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/4f8dad48-d028-4f8e-a8d9-0bcce379bded.daa67135ac5127c74239f49bf2c22b5a.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-Relaxed-Fit-Straight-Leg-Jean/969280659?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Relaxed Fit Straight Leg Jean $39.90","https://i5.walmartimages.com/seo/Lee-Women-s-Relaxed-Fit-Straight-Leg-Jean_c408cd18-15d9-4123-a438-062bde667a33.4683363bfbced7a9199155d3683ad253.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","90","current price $39.90","Lee","Women's Relaxed Fit Straight Leg Jean","3428","3.4 out of 5 Stars. 3428 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Relaxed-Fit-Straight-Leg-Jean/969280659?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5b2e3cd7-2eff-4a09-8c9b-0f88ad34c896_1.1ce38fa2c4ef5e99997ce055842fca00.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Relaxed-Fit-Straight-Leg-Jeans/839885605?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/cfa74282-14c7-4887-b750-d8f4b64540bb_1.f143b3f0c7daf1d365c1007b1528bc52.png?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-Plus-Size-Sculpting-Slim-Fit-Skinny-Pull-On-Jean/863526744?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Size Sculpting Slim Fit Skinny Pull On Jean $39.90","https://i5.walmartimages.com/seo/Lee-Women-s-Plus-Size-Sculpting-Slim-Fit-Skinny-Pull-On-Jean_67c04ee1-304d-4f28-8adb-984a33e52229_1.d8d576b6875cc31f05fceb6c158f94ad.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","90","current price $39.90","Lee","Women's Plus Size Sculpting Slim Fit Skinny Pull On Jean","575","4.1 out of 5 Stars. 575 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-Plus-Size-Sculpting-Slim-Fit-Skinny-Pull-On-Jean/595987357?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/5effd4af-de06-44ee-82cf-94c8ee285d7c.2d00d9c0cca7b1d02330ea1c2869f930.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-Plus-Size-Sculpting-Slim-Fit-Skinny-Pull-On-Jean/408653289?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/7ea17318-54c2-48fa-8a84-39758ed3b757_1.b68734ae7c0bd8c8adf8b933bb273634.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Wrangler-Women-s-Retro-High-Rise-Trouser-Jean/5135521136?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Retro High Rise Trouser Jean $69.00","https://i5.walmartimages.com/seo/Wrangler-Women-s-Retro-High-Rise-Trouser-Jean_ad01e99a-c12b-4881-af1f-fab3c486fcb7.f999ea8f4ce314749592cd9447f26d23.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","69","00","current price $69.00","Wrangler","® Women's Retro High Rise Trouser Jean","728","3.9 out of 5 Stars. 728 reviews","Free shipping, arrives","Fri, May 1","https://www.walmart.com/ip/Wrangler-Women-s-Retro-High-Rise-Trouser-Jean/5260109066?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/88dee3c2-33ef-4bf2-a097-5d81d8b07b21.7bb2af315c3aedeb5b5338500d66cb39.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Wrangler-Women-s-Retro-High-Rise-Trouser-Jean/148731261?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/4903e7a5-a402-417d-ac99-dfd348421942.47208716477315bd7f841a327b4c35f2.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-and-Plus-Legendary-Wide-Leg-Crop/19654900744?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's and Plus Legendary Wide Leg Crop $58.99","https://i5.walmartimages.com/seo/Lee-Women-s-and-Plus-Legendary-Wide-Leg-Crop_6917c9cf-9c33-47d8-be9f-bc2fd5a32e72.3f2fc08dec62c52847ee769fc2a01578.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","58","99","current price $58.99","Lee","® Women's and Plus Legendary Wide Leg Crop","11","3.9 out of 5 Stars. 11 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/Lee-Women-s-and-Plus-Legendary-Wide-Leg-Crop/19624172839?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/12ea61dd-2ac4-40ae-8a7a-23f212ea2bce.aeb6339a800e390966bfc660b6009536.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Lee-Women-s-and-Plus-Legendary-Wide-Leg-Crop/19654900738?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/cf0fcbd7-0c57-4394-8de8-975d6d112518.1f92e0f55a2272ec0b1ab7786a6369b7.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Paint-Splatter-Denim-Skinny-Jeans/893013105?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Size Paint Splatter Denim Skinny Jeans $46.74","https://i5.walmartimages.com/seo/White-Mark-Women-s-Plus-Size-Paint-Splatter-Denim-Skinny-Jeans_0bf605fc-e792-4601-b38b-dea38e5e363e.17e9c4a3d336fa0f008321598bace860.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","46","74","current price $46.74","White Mark","Women's Plus Size Paint Splatter Denim Skinny Jeans","3","2.3 out of 5 Stars. 3 reviews","Free shipping, arrives","Thu, Apr 30","https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Paint-Splatter-Denim-Skinny-Jeans/427218494?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a4ca7f33-26bc-4a5f-ba5b-f35db1c4c653.5fca13a2812f3a49d13d3e10cd246746.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/White-Mark-Women-s-Plus-Size-Paint-Splatter-Denim-Skinny-Jeans/893013105?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a5d4d43f-ce63-474e-8edf-47f040ad8321.334aae2a5df97272d5a0ff874e49b328.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Unique-Bargains-Women-s-Casual-Denim-Pants-Drawstring-Elastic-Waist-Wide-Legs-Jeans-XS-Blue/5306088019?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Trendy Elastic Waist Wide Legs Drawstring Jeans XS Blue $39.99","https://i5.walmartimages.com/seo/Unique-Bargains-Women-s-Casual-Denim-Pants-Drawstring-Elastic-Waist-Wide-Legs-Jeans-XS-Blue_b1653740-0541-4069-913a-cf9244cbef5c.a299a52cee7d95d23d531181b5769ac8.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","99","current price $39.99","DARING DIVA","Women's Trendy Elastic Waist Wide Legs Drawstring Jeans XS Blue","2","3 out of 5 Stars. 2 reviews","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/DARING-DIVA-Women-s-Denim-Pants-Drawstring-Wide-Legs-Jeans-S-Black/17708568289?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/619a51c5-de27-471e-a767-6320f9e71f6d.00eb2bfcf23ffdb930505f59da333cef.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/DARING-DIVA-Women-s-Denim-Pants-Drawstring-Wide-Legs-Jeans-L-Grey-Blue/17653474393?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a9f94bad-c3a2-47d8-9c25-ef5292573424.48b0278f9345ff3c04372f171d2cde90.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Unique-Bargains-Women-s-Casual-Denim-Pants-Drawstring-Elastic-Waist-Wide-Legs-Jeans-M-Blue/5393055929?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/2af856df-6bb0-4ec0-ac27-4ee6ed6e839c.7a0e9d4c285533c5daae35d501a040cd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
"https://www.walmart.com/ip/DARING-DIVA-Women-s-Plus-Chambray-Baggy-Fit-Jeans-Denim-Pants-with-Pockets-1X-Light-Blue/17995610363?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Plus Chambray Baggy Fit Jeans Denim Pants with Pockets 1X Light Blue $39.99","https://i5.walmartimages.com/seo/DARING-DIVA-Women-s-Plus-Chambray-Baggy-Fit-Jeans-Denim-Pants-with-Pockets-1X-Light-Blue_7310d21a-c50d-4f49-bb51-b57221f1779c.9e4cbe809d767617fe789cd86f1feefa.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","39","99","current price $39.99","DARING DIVA","Women's Plus Chambray Baggy Fit Jeans Denim Pants with Pockets 1X Light Blue","","","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/DARING-DIVA-Women-s-Plus-Chambray-Baggy-Fit-Jeans-Denim-Pants-with-Pockets-4X-Black-Blue/17993864364?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b8e1f8f0-3c5f-4640-be48-e0f2dc34bf81.9167b0f74fe19ff221747d2d984777a3.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/DARING-DIVA-Women-s-Plus-Chambray-Baggy-Fit-Jeans-Denim-Pants-with-Pockets-1X-Light-Blue/17995610363?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/7b95a3eb-dcbe-473d-9b55-56e1b044dffc.315224d1f49796defe0faf344a928683.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","",""
"https://www.walmart.com/ip/Lee-Women-s-Legendary-Bootcut-Jean-Sizes-2-18/17717115203?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","® Women's Legendary Bootcut Jean, Sizes 2-18 $39.29","https://i5.walmartimages.com/seo/Lee-Women-s-Legendary-Bootcut-Jean-Sizes-2-18_195711eb-fde8-49c2-8c91-44dc065cef72.5c14e85b4d67041d8c274aab1c2b3825.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","20 sizes","Available in additional 20 sizes","$","39","29","current price $39.29","Lee","® Women's Legendary Bootcut Jean, Sizes 2-18","2287","4.2 out of 5 Stars. 2287 reviews","Free shipping, arrives","in 3+ days","","","","","","",""
"https://www.walmart.com/ip/DARING-DIVA-Women-s-Flare-Denim-Pants-High-Waist-Stretch-Bell-Bottoms-Jeans-S-Blue/16894762680?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=VARIANT","Women's Flare Denim Pants High Waist Stretch Bell Bottoms Jeans S Blue $38.99","https://i5.walmartimages.com/seo/DARING-DIVA-Women-s-Flare-Denim-Pants-High-Waist-Stretch-Bell-Bottoms-Jeans-S-Blue_a978e592-48a9-40d5-bab3-f378b0171026.42b7dfacd08b06a0f64874a2fbc1d175.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","$","38","99","current price $38.99","DARING DIVA","Women's Flare Denim Pants High Waist Stretch Bell Bottoms Jeans S Blue","","","Free shipping, arrives","in 3+ days","https://www.walmart.com/ip/DARING-DIVA-Women-s-Flare-Denim-Pants-High-Waist-Stretch-Bell-Bottoms-Jeans-S-Army-Green/16886917671?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/9cc927fe-3fd3-4794-822c-1ba1001fc9f5.478edd567b09b0edf72a3a9839e80e88.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/DARING-DIVA-Women-s-Flare-Denim-Pants-High-Waist-Stretch-Bell-Bottoms-Jeans-S-Blue-Grey/16898802756?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c6ce809f-d16c-4c69-a86c-5c7162912a81.8a9b751321f46765ad95e93ca2610c8e.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/DARING-DIVA-Women-s-Flare-Denim-Pants-High-Waist-Stretch-Bell-Bottoms-Jeans-M-Black/16898802505?filters=%5B%7B%22intent%22%3A%22retailer%22%2C%22values%22%3A%5B%22Walmart%22%5D%7D%5D&classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a7ccf36f-9abc-4c8f-a2fb-3301f0e1e94b.1574277e796a622be5358bdbc0ef0d1c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF",""
