retailer,product_id,url,product_name,brand,brand_type,color,current_price,regular_price,on_sale,discount_pct,rise,leg_shape,fit,inseam,fabric,pct_cotton,pct_natural_fiber,stretch,closure
Target,1002498460,https://www.target.com/p/alfred-dunner-plus-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498460#lnk=sametab,"Alfred Dunner Plus Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 22W",Alfred Dunner,National Brand,Medium Denim,29.99,58.0,true,48.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498308,https://www.target.com/p/alfred-dunner-plus-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498308#lnk=sametab,"Alfred Dunner Plus Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 24W",Alfred Dunner,National Brand,Dark Denim,29.99,58.0,true,48.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498436,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-black-denim-jeans/-/A-1002525452?preselect=1002498436#lnk=sametab,"Alfred Dunner Women's Classic Pull-On Elastic Waist Black Denim Jeans , Black , 8",Alfred Dunner,National Brand,Black,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,30.25,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593164,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-12/-/A-1001593164#lnk=sametab,"Alfred Dunner Women's Classic Pull-On Elastic Waist Denim Jeans , Denim , 12",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,30.25,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593169,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-14/-/A-1001593169#lnk=sametab,"Alfred Dunner, Women's Classic Pull-On Elastic Waist Denim Jeans, Denim, 14",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,30.25,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593179,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-20/-/A-1001593179#lnk=sametab,"Alfred Dunner, Women's Classic Pull-On Elastic Waist Denim Jeans, Denim, 20",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,30.25,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593220,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-short-length-denim-jeans/-/A-1001593203?preselect=1001593220#lnk=sametab,"Alfred Dunner Women's Classic Pull-On Elastic Waist Short Length Denim Jeans , Denim , 14",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,27.75,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593176,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-18/-/A-1001593176#lnk=sametab,"Alfred Dunner, Women's Classic Pull-On Elastic Waist Denim Jeans, Denim, 18",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,Mid,Straight,Straight Leg with a Easy Fit,30.25,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593183,https://www.target.com/p/alfred-dunner-women-s-classic-pull-on-elastic-waist-denim-jeans-denim-8/-/A-1001593183#lnk=sametab,"Alfred Dunner, Women's Classic Pull-On Elastic Waist Denim Jeans, Denim, 8",Alfred Dunner,National Brand,Denim,29.99,49.5,true,39.4,,,,,,,,,
Target,1008410323,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410323#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1001581975,https://www.target.com/p/alfred-dunner-women-s-elastic-waist-short-length-denim-jeans/-/A-1001581977?preselect=1001581975#lnk=sametab,"Alfred Dunner Women's Elastic Waist Short Length Denim Jeans , Medium Denim , 10",Alfred Dunner,National Brand,Medium Denim,34.99,49.5,true,29.3,Mid,Straight,Straight Leg with a Easy Fit,27.75,"77% Cotton, 22% Polyester, 1% Spandex",77.0,77.0,,Full Waistband Elastic
Target,1001582001,https://www.target.com/p/alfred-dunner-women-s-elastic-waist-denim-jeans/-/A-1001581988?preselect=1001582001#lnk=sametab,"Alfred Dunner Women's Elastic Waist Denim Jeans , Medium Denim , 14",Alfred Dunner,National Brand,Medium Denim,34.99,49.5,true,29.3,Mid,Straight,Straight Leg with a Easy Fit,29.25,"77% Cotton, 22% Polyester, 1% Spandex",77.0,77.0,,Full Waistband Elastic
Target,1008410348,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410348#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410355,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410355#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410380,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410380#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410358,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410358#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410357,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410357#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410393,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-jeans/-/A-1008410393#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,29.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410098,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-short-length-jeans/-/A-1008410098#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Short Length Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,27.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410138,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-short-length-jeans/-/A-1008410138#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Short Length Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,27.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410149,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-short-length-jeans/-/A-1008410149#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Short Length Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,27.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410128,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-short-length-jeans/-/A-1008410128#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Short Length Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,27.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1008410150,https://www.target.com/p/alfred-dunner-women-s-geometric-heat-set-super-stretch-denim-short-length-jeans/-/A-1008410150#lnk=sametab,Alfred Dunner Women's Geometric Heat Set Super Stretch Denim Short Length Jeans,Alfred Dunner,National Brand,,64.5,64.5,true,,regular,Slim,Slim Leg with a Tailored Fit,27.0,"69% Cotton, 28% Polyester",69.0,69.0,,Pull-On
Target,1002498268,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498268#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 16",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1001593208,https://www.target.com/p/alfred-dunner-women-s-relaxed-fit-pull-on-denim-capri-black-8/-/A-1001593208,"Alfred Dunner Women's Relaxed Fit Pull-On Denim Capri, Denim,  Size 14",Alfred Dunner,National Brand,black,24.99,44.5,true,43.8,Mid,Straight,Straight Leg with a Easy Fit,19.75,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1001593241,https://www.target.com/p/alfred-dunner-women-s-relaxed-fit-pull-on-denim-capri-denim-8/-/A-1001593241,"Alfred Dunner Women's Relaxed Fit Pull-On Denim Capri, Denim,  Size 14",Alfred Dunner,National Brand,denim,24.99,44.5,true,43.8,Mid,Straight,Straight Leg with a Easy Fit,19.75,"65% Cotton, 32% Polyester, 3% Spandex",65.0,65.0,,Pull-On
Target,1002498415,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-jeans/-/A-1002498415,"Alfred Dunner Women's Super Stretch Comfort Jeans , Dark Denim , 10",Alfred Dunner,National Brand,black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,29.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498455,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-jeans/-/A-1002498455,"Alfred Dunner Women's Super Stretch Comfort Jeans , Dark Denim , 10",Alfred Dunner,National Brand,dark denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,29.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498396,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-jeans/-/A-1002498396,"Alfred Dunner Women's Super Stretch Comfort Jeans , Dark Denim , 10",Alfred Dunner,National Brand,medium denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,29.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498313,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498313#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 8",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498310,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498310#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 14",Alfred Dunner,National Brand,Black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498335,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498335#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 10",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498354,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498354#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 8",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498316,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498316#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 14",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498341,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498341#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 16",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498397,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498397#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 18",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498406,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498406#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Dark Denim , 12",Alfred Dunner,National Brand,Dark Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498403,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498403#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 18",Alfred Dunner,National Brand,Black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498412,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498412#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 18",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498411,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498411#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 10",Alfred Dunner,National Brand,Black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498407,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498407#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 12",Alfred Dunner,National Brand,Black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498418,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498418#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 12",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498441,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498441#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 14",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498438,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498438#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Medium Denim , 10",Alfred Dunner,National Brand,Medium Denim,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,1002498442,https://www.target.com/p/alfred-dunner-women-s-super-stretch-comfort-short-length-jeans/-/A-1002498442#lnk=sametab,"Alfred Dunner Women's Super Stretch Comfort Short Length Jeans , Black , 8",Alfred Dunner,National Brand,Black,29.99,34.99,true,14.3,Mid,Slim,Tapered Leg with a Slim Fit,28.25,"78% Cotton, 20% Polyester, 2% Spandex",78.0,78.0,,Pull-On
Target,91694457,https://www.target.com/p/allegra-k-women-s-casual-high-elastic-stretchy-tapered-jean-pants-blue-x-small/-/A-91694457,Allegra K Women's Casual High Elastic Stretchy Tapered Jean Pants Blue X-Small,Allegra K,National Brand,blue,41.99,55.99,true,25.0,High,Tapered,Tapered Leg with a Regular Fit,,,,,,Fly Button and Zipper
Target,92544452,https://www.target.com/p/allegra-k-denim-shorts-for-women-s-elastic-waist-straight-leg-casual-short-jeans-pants-blue-small/-/A-92544452,Allegra K Denim Shorts for Women's Elastic Waist Straight Leg Casual Short Jeans Pants Blue Large,Allegra K,National Brand,blue,29.99,39.99,true,25.0,High,Straight,Straight Leg with a Regular Fit,,,,,,Fly Button
Target,1003754478,https://www.target.com/p/inspire-chic-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-small-army-green/-/A-1003754478,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,army green,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
Target,1003754479,https://www.target.com/p/inspire-chic-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-small-black/-/A-1003754479,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,black,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
Target,91318792,https://www.target.com/p/allegra-k-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-blue-small/-/A-91318792,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,blue,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
Target,93004883,https://www.target.com/p/allegra-k-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-dark-blue-small/-/A-93004883,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,dark blue,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
Target,1003754480,https://www.target.com/p/inspire-chic-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-small-grey-blue/-/A-1003754480,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,grey blue,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
Target,1008326721,https://www.target.com/p/inspire-chic-women-s-drawstring-elastic-waist-wide-legs-jeans-casual-denim-pants-small-khaki/-/A-1008326721,INSPIRE CHIC Women's Drawstring Elastic Waist Wide Legs Jeans Casual Denim Pants Small Light Blue,INSPIRE CHIC,National Brand,khaki,38.99,51.99,true,25.0,regular,Wide Leg,Wide Leg with a Regular Fit,,"80% Cotton, 11% Polyester, 9% Rayon",80.0,80.0,,Front Drawstring
